query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	0.026066398860430755	134	7769	74	0.009525035397091002	0.5522388059701493	GO:0050684	GO:BP	regulation of mRNA processing	21031	13644	
query_1	TRUE	0.027079856248359818	192	7769	100	0.012871669455528383	0.5208333333333334	GO:0032412	GO:BP	regulation of monoatomic ion transmembrane transporter activity	21031	7822	
query_1	TRUE	0.027788712715688196	927	7769	404	0.05200154460033466	0.43581445523193096	GO:0006082	GO:BP	organic acid metabolic process	21031	1967	
query_1	TRUE	0.028697459049411775	163	7769	87	0.011198352426309692	0.5337423312883436	GO:0050731	GO:BP	positive regulation of peptidyl-tyrosine phosphorylation	21031	13659	
query_1	TRUE	0.028860434477630058	3240	7769	1304	0.1678465697000901	0.4024691358024691	GO:0010605	GO:BP	negative regulation of macromolecule metabolic process	21031	4302	
query_1	TRUE	0.02909122888188021	45	7769	31	0.0039902175312137985	0.6888888888888889	GO:0046636	GO:BP	negative regulation of alpha-beta T cell activation	21031	12679	
query_1	TRUE	0.02909122888188021	45	7769	31	0.0039902175312137985	0.6888888888888889	GO:0010518	GO:BP	positive regulation of phospholipase activity	21031	4240	
query_1	TRUE	0.02909122888188021	45	7769	31	0.0039902175312137985	0.6888888888888889	GO:0044786	GO:BP	cell cycle DNA replication	21031	11546	
query_1	TRUE	0.029464700132147692	25	7769	20	0.0025743338911056765	0.8	GO:0046641	GO:BP	positive regulation of alpha-beta T cell proliferation	21031	12684	
query_1	TRUE	0.029755797088437425	152	7769	82	0.010554768953533274	0.5394736842105263	GO:0106106	GO:BP	cold-induced thermogenesis	21031	19809	
query_1	TRUE	0.029979514726365643	81	7769	49	0.006307118033208907	0.6049382716049383	GO:0071901	GO:BP	negative regulation of protein serine/threonine kinase activity	21031	17479	
query_1	TRUE	0.029979514726365643	81	7769	49	0.006307118033208907	0.6049382716049383	GO:0032147	GO:BP	activation of protein kinase activity	21031	7653	
query_1	TRUE	0.030158226519819024	141	7769	77	0.009911185480756854	0.5460992907801419	GO:0017015	GO:BP	regulation of transforming growth factor beta receptor signaling pathway	21031	5339	
query_1	TRUE	0.03020058001175051	20	7769	17	0.002188183807439825	0.85	GO:0002295	GO:BP	T-helper cell lineage commitment	21031	834	
query_1	TRUE	0.030898629725852608	47	7769	32	0.0041189342257690826	0.6808510638297872	GO:0031577	GO:BP	spindle checkpoint signaling	21031	7484	
query_1	TRUE	0.030898629725852608	47	7769	32	0.0041189342257690826	0.6808510638297872	GO:0072538	GO:BP	T-helper 17 type immune response	21031	17953	
query_1	TRUE	0.030898629725852608	47	7769	32	0.0041189342257690826	0.6808510638297872	GO:0014003	GO:BP	oligodendrocyte development	21031	4634	
query_1	TRUE	0.03092609331069837	197	7769	102	0.01312910284463895	0.5177664974619289	GO:0006403	GO:BP	RNA localization	21031	2188	
query_1	TRUE	0.03160758550787226	100	7769	58	0.007465568284206462	0.58	GO:0060993	GO:BP	kidney morphogenesis	21031	15597	
query_1	TRUE	0.0316178108355142	179	7769	94	0.012099369288196679	0.5251396648044693	GO:0031214	GO:BP	biomineral tissue development	21031	7337	
query_1	TRUE	0.0316957055744534	128	7769	71	0.009138885313425152	0.5546875	GO:0031623	GO:BP	receptor internalization	21031	7502	
query_1	TRUE	0.03191122068719335	77	7769	47	0.006049684644098339	0.6103896103896104	GO:0045685	GO:BP	regulation of glial cell differentiation	21031	11929	
query_1	TRUE	0.032436973044908876	49	7769	33	0.004247650920324366	0.673469387755102	GO:0014037	GO:BP	Schwann cell differentiation	21031	4665	
query_1	TRUE	0.032436973044908876	49	7769	33	0.004247650920324366	0.673469387755102	GO:0061082	GO:BP	myeloid leukocyte cytokine production	21031	15677	
query_1	TRUE	0.032436973044908876	49	7769	33	0.004247650920324366	0.673469387755102	GO:0045581	GO:BP	negative regulation of T cell differentiation	21031	11828	
query_1	TRUE	0.03280432604097826	75	7769	46	0.005920967949543055	0.6133333333333333	GO:0051937	GO:BP	catecholamine transport	21031	14462	
query_1	TRUE	0.03363200123507312	73	7769	45	0.005792251254987772	0.6164383561643836	GO:0031343	GO:BP	positive regulation of cell killing	21031	7391	
query_1	TRUE	0.03438005134737747	71	7769	44	0.005663534560432488	0.6197183098591549	GO:0032732	GO:BP	positive regulation of interleukin-1 production	21031	8053	
query_1	TRUE	0.03438005134737747	71	7769	44	0.005663534560432488	0.6197183098591549	GO:1902475	GO:BP	L-alpha-amino acid transmembrane transport	21031	22860	
query_1	TRUE	0.03438005134737747	71	7769	44	0.005663534560432488	0.6197183098591549	GO:0050853	GO:BP	B cell receptor signaling pathway	21031	13736	
query_1	TRUE	0.03471066804373582	53	7769	35	0.004505084309434934	0.660377358490566	GO:1902692	GO:BP	regulation of neuroblast proliferation	21031	23003	
query_1	TRUE	0.03471066804373582	53	7769	35	0.004505084309434934	0.660377358490566	GO:1903351	GO:BP	cellular response to dopamine	21031	23523	
query_1	TRUE	0.03471066804373582	53	7769	35	0.004505084309434934	0.660377358490566	GO:0010517	GO:BP	regulation of phospholipase activity	21031	4239	
query_1	TRUE	0.03471066804373582	53	7769	35	0.004505084309434934	0.660377358490566	GO:0051339	GO:BP	regulation of lyase activity	21031	14114	
query_1	TRUE	0.03471066804373582	53	7769	35	0.004505084309434934	0.660377358490566	GO:0050433	GO:BP	regulation of catecholamine secretion	21031	13612	
query_1	TRUE	0.035425938771963573	344	7769	165	0.02123825460162183	0.4796511627906977	GO:0016042	GO:BP	lipid catabolic process	21031	5136	
query_1	TRUE	0.03583263414919849	111	7769	63	0.008109151756982881	0.5675675675675675	GO:0035249	GO:BP	synaptic transmission, glutamatergic	21031	9228	
query_1	TRUE	0.035975239441029414	57	7769	37	0.004762517698545501	0.6491228070175439	GO:0061245	GO:BP	establishment or maintenance of bipolar cell polarity	21031	15817	
query_1	TRUE	0.035975239441029414	57	7769	37	0.004762517698545501	0.6491228070175439	GO:0015872	GO:BP	dopamine transport	21031	5039	
query_1	TRUE	0.035975239441029414	57	7769	37	0.004762517698545501	0.6491228070175439	GO:0031663	GO:BP	lipopolysaccharide-mediated signaling pathway	21031	7529	
query_1	TRUE	0.035975239441029414	57	7769	37	0.004762517698545501	0.6491228070175439	GO:0035088	GO:BP	establishment or maintenance of apical/basal cell polarity	21031	9104	
query_1	TRUE	0.035975239441029414	57	7769	37	0.004762517698545501	0.6491228070175439	GO:0007528	GO:BP	neuromuscular junction development	21031	3044	
query_1	TRUE	0.03598730027265973	65	7769	41	0.005277384476766637	0.6307692307692307	GO:0051145	GO:BP	smooth muscle cell differentiation	21031	13969	
query_1	TRUE	0.03604874213712876	124	7769	69	0.008881451924314583	0.5564516129032258	GO:0043405	GO:BP	regulation of MAP kinase activity	21031	11028	
query_1	TRUE	0.03625263765218919	63	7769	40	0.005148667782211353	0.6349206349206349	GO:0051893	GO:BP	regulation of focal adhesion assembly	21031	14432	
query_1	TRUE	0.03625263765218919	63	7769	40	0.005148667782211353	0.6349206349206349	GO:0090109	GO:BP	regulation of cell-substrate junction assembly	21031	18553	
query_1	TRUE	0.03625263765218919	63	7769	40	0.005148667782211353	0.6349206349206349	GO:0002090	GO:BP	regulation of receptor internalization	21031	683	
query_1	TRUE	0.03625263765218919	63	7769	40	0.005148667782211353	0.6349206349206349	GO:0051784	GO:BP	negative regulation of nuclear division	21031	14389	
query_1	TRUE	0.03626564280104071	59	7769	38	0.004891234393100785	0.6440677966101694	GO:0050432	GO:BP	catecholamine secretion	21031	13611	
query_1	TRUE	0.03626564280104071	59	7769	38	0.004891234393100785	0.6440677966101694	GO:0045620	GO:BP	negative regulation of lymphocyte differentiation	21031	11867	
query_1	TRUE	0.03635179862657469	61	7769	39	0.005019951087656069	0.639344262295082	GO:0007080	GO:BP	mitotic metaphase chromosome alignment	21031	2700	
query_1	TRUE	0.03635179862657469	61	7769	39	0.005019951087656069	0.639344262295082	GO:2001244	GO:BP	positive regulation of intrinsic apoptotic signaling pathway	21031	27119	
query_1	TRUE	0.03664133866644523	175	7769	92	0.01184193589908611	0.5257142857142857	GO:1902905	GO:BP	positive regulation of supramolecular fiber organization	21031	23169	
query_1	TRUE	0.03671650531056196	94	7769	55	0.00707941820054061	0.5851063829787234	GO:0050848	GO:BP	regulation of calcium-mediated signaling	21031	13731	
query_1	TRUE	0.03694788344825585	135	7769	74	0.009525035397091002	0.5481481481481482	GO:1901875	GO:BP	positive regulation of post-translational protein modification	21031	22353	
query_1	TRUE	0.03694788344825585	135	7769	74	0.009525035397091002	0.5481481481481482	GO:0031109	GO:BP	microtubule polymerization or depolymerization	21031	7279	
query_1	TRUE	0.0378320050619552	11	7769	11	0.001415883640108122	1	GO:0002887	GO:BP	negative regulation of myeloid leukocyte mediated immunity	21031	1404	
query_1	TRUE	0.0378320050619552	11	7769	11	0.001415883640108122	1	GO:0033632	GO:BP	regulation of cell-cell adhesion mediated by integrin	21031	8614	
query_1	TRUE	0.03803982027380355	316	7769	153	0.019693654266958426	0.48417721518987344	GO:0060485	GO:BP	mesenchyme development	21031	15147	
query_1	TRUE	0.03807609999087741	239	7769	120	0.015446003346634058	0.502092050209205	GO:0009743	GO:BP	response to carbohydrate	21031	3678	
query_1	TRUE	0.038215842972337724	155	7769	83	0.010683485648088556	0.535483870967742	GO:0035264	GO:BP	multicellular organism growth	21031	9233	
query_1	TRUE	0.038509936755007496	92	7769	54	0.006950701505985327	0.5869565217391305	GO:0050886	GO:BP	endocrine process	21031	13765	
query_1	TRUE	0.03893291684047969	36	7769	26	0.0033466340584373793	0.7222222222222222	GO:0045920	GO:BP	negative regulation of exocytosis	21031	12112	
query_1	TRUE	0.039101303687564634	27	7769	21	0.00270305058566096	0.7777777777777778	GO:0150146	GO:BP	cell junction disassembly	21031	20692	
query_1	TRUE	0.03935537154745572	144	7769	78	0.010039902175312138	0.5416666666666666	GO:0001508	GO:BP	action potential	21031	328	
query_1	TRUE	0.03951670197325063	133	7769	73	0.00939631870253572	0.5488721804511278	GO:2000779	GO:BP	regulation of double-strand break repair	21031	26720	
query_1	TRUE	0.03981460025364032	915	7769	398	0.05122924443300296	0.4349726775956284	GO:0071824	GO:BP	protein-DNA complex organization	21031	17433	
query_1	TRUE	0.040241930929903365	107	7769	61	0.007851718367872313	0.5700934579439252	GO:1905477	GO:BP	positive regulation of protein localization to membrane	21031	25312	
query_1	TRUE	0.04087075905162147	17	7769	15	0.0019307504183292573	0.8823529411764706	GO:2001212	GO:BP	regulation of vasculogenesis	21031	27095	
query_1	TRUE	0.04087075905162147	17	7769	15	0.0019307504183292573	0.8823529411764706	GO:0031649	GO:BP	heat generation	21031	7521	
query_1	TRUE	0.04220101511818035	88	7769	52	0.006693268116874759	0.5909090909090909	GO:0032945	GO:BP	negative regulation of mononuclear cell proliferation	21031	8210	
query_1	TRUE	0.04532882668446651	298	7769	145	0.018663920710516153	0.4865771812080537	GO:0048511	GO:BP	rhythmic process	21031	13221	
query_1	TRUE	0.04638290320670748	22	7769	18	0.002316900501995109	0.8181818181818182	GO:0033630	GO:BP	positive regulation of cell adhesion mediated by integrin	21031	8612	
query_1	TRUE	0.04732367218496566	149	7769	80	0.010297335564422706	0.5369127516778524	GO:0035296	GO:BP	regulation of tube diameter	21031	9258	
query_1	TRUE	0.04732367218496566	149	7769	80	0.010297335564422706	0.5369127516778524	GO:0097746	GO:BP	blood vessel diameter maintenance	21031	19300	
query_1	TRUE	0.047421701935350516	14	7769	13	0.0016733170292186897	0.9285714285714286	GO:0060134	GO:BP	prepulse inhibition	21031	14845	
query_1	TRUE	0.04764309940522051	101	7769	58	0.007465568284206462	0.5742574257425742	GO:1903312	GO:BP	negative regulation of mRNA metabolic process	21031	23485	
query_1	TRUE	0.047878239379386754	82	7769	49	0.006307118033208907	0.5975609756097561	GO:0071357	GO:BP	cellular response to type I interferon	21031	17109	
query_1	TRUE	0.047878239379386754	82	7769	49	0.006307118033208907	0.5975609756097561	GO:0007405	GO:BP	neuroblast proliferation	21031	2936	
query_1	TRUE	0.04845580999858513	138	7769	75	0.009653752091646286	0.5434782608695652	GO:0000086	GO:BP	G2/M transition of mitotic cell cycle	21031	35	
query_1	TRUE	0.049186468266009885	167	7769	88	0.011327069120864976	0.5269461077844312	GO:0050905	GO:BP	neuromuscular process	21031	13782	
query_1	TRUE	0.04976567318928166	80	7769	48	0.006178401338653623	0.6	GO:0070936	GO:BP	protein K48-linked ubiquitination	21031	16877	
query_1	TRUE	1.8762906610372743e-297	12345	8122	5838	0.7187884757448905	0.47290400972053465	GO:0005737	GO:CC	cytoplasm	22097	309	
query_1	TRUE	6.733899083743228e-142	9864	8122	4537	0.5586062546170893	0.45995539334955393	GO:0016020	GO:CC	membrane	22097	720	
query_1	TRUE	2.0215138037715404e-105	4777	8122	2415	0.2973405565131741	0.5055474146954155	GO:0012505	GO:CC	endomembrane system	22097	687	
query_1	TRUE	5.217634841927213e-102	5487	8122	2696	0.3319379463186407	0.49134317477674505	GO:0005829	GO:CC	cytosol	22097	380	
query_1	TRUE	6.032368315715977e-93	4004	8122	2052	0.25264713124846094	0.5124875124875125	GO:0031982	GO:CC	vesicle	22097	1228	
query_1	TRUE	6.326781881206351e-86	6228	8122	2937	0.3616104407781335	0.47157996146435455	GO:0071944	GO:CC	cell periphery	22097	2793	
query_1	TRUE	1.9003330943518058e-72	2518	8122	1350	0.16621521792661906	0.5361397934868943	GO:0097708	GO:CC	intracellular vesicle	22097	3137	
query_1	TRUE	3.5634286123119744e-72	2513	8122	1347	0.16584585077567102	0.5360127337843216	GO:0031410	GO:CC	cytoplasmic vesicle	22097	1106	
query_1	TRUE	1.8890096399281647e-71	5742	8122	2687	0.3308298448657966	0.4679554162312783	GO:0005886	GO:CC	plasma membrane	22097	422	
query_1	TRUE	1.1041979476383937e-70	3770	8122	1880	0.2314700812607732	0.4986737400530504	GO:0031090	GO:CC	organelle membrane	22097	1045	
query_1	TRUE	6.917760981604972e-63	2203	8122	1183	0.14565377985717803	0.536995006808897	GO:0098588	GO:CC	bounding membrane of organelle	22097	3216	
query_1	TRUE	3.272752448016745e-62	4220	8122	2035	0.25055405072642206	0.4822274881516588	GO:0005654	GO:CC	nucleoplasm	22097	252	
query_1	TRUE	1.389340288242757e-53	2230	8122	1166	0.14356069933513912	0.5228699551569507	GO:0030054	GO:CC	cell junction	22097	868	
query_1	TRUE	1.8053477203112106e-42	1629	8122	867	0.10674710662398423	0.5322283609576427	GO:0005794	GO:CC	Golgi apparatus	22097	358	
query_1	TRUE	2.4176870001181615e-41	21548	8122	8062	0.9926126569810392	0.3741414516428439	GO:0110165	GO:CC	cellular anatomical entity	22097	3439	
query_1	TRUE	2.1167678492830128e-40	2133	8122	1079	0.1328490519576459	0.5058602906704173	GO:1903561	GO:CC	extracellular vesicle	22097	3690	
query_1	TRUE	2.774380166663702e-40	2134	8122	1079	0.1328490519576459	0.5056232427366448	GO:0065010	GO:CC	extracellular membrane-bounded organelle	22097	2398	
query_1	TRUE	2.774380166663702e-40	2134	8122	1079	0.1328490519576459	0.5056232427366448	GO:0043230	GO:CC	extracellular organelle	22097	1882	
query_1	TRUE	2.220806266697344e-39	2109	8122	1065	0.13112533858655503	0.5049786628733998	GO:0070062	GO:CC	extracellular exosome	22097	2418	
query_1	TRUE	4.121555702713039e-39	2389	8122	1183	0.14565377985717803	0.49518627040602764	GO:0042995	GO:CC	cell projection	22097	1845	
query_1	TRUE	4.184314069143745e-39	1240	8122	683	0.08409258803250431	0.5508064516129032	GO:0012506	GO:CC	vesicle membrane	22097	688	
query_1	TRUE	7.677617717650875e-38	1226	8122	673	0.08286136419601084	0.5489396411092985	GO:0030659	GO:CC	cytoplasmic vesicle membrane	22097	948	
query_1	TRUE	2.2256660798170995e-36	2277	8122	1125	0.13851268160551589	0.49407114624505927	GO:0120025	GO:CC	plasma membrane bounded cell projection	22097	3443	
query_1	TRUE	6.28863804348314e-35	3303	8122	1544	0.19010096035459245	0.46745382985165	GO:0005615	GO:CC	extracellular space	22097	232	
query_1	TRUE	4.06858657076124e-34	4213	8122	1907	0.2347943856193056	0.4526465701400427	GO:0005576	GO:CC	extracellular region	22097	198	
query_1	TRUE	2.5692819614864035e-33	2055	8122	1019	0.12546170893868505	0.4958637469586375	GO:0005783	GO:CC	endoplasmic reticulum	22097	348	
query_1	TRUE	1.6691418288868581e-31	2430	8122	1169	0.14393006648608717	0.4810699588477366	GO:0005856	GO:CC	cytoskeleton	22097	399	
query_1	TRUE	3.736315168138343e-30	762	8122	439	0.05405072642206353	0.5761154855643045	GO:0000323	GO:CC	lytic vacuole	22097	53	
query_1	TRUE	3.736315168138343e-30	762	8122	439	0.05405072642206353	0.5761154855643045	GO:0005764	GO:CC	lysosome	22097	332	
query_1	TRUE	9.138162815632163e-30	1468	8122	754	0.09283427727160798	0.5136239782016349	GO:0045202	GO:CC	synapse	22097	2140	
query_1	TRUE	2.1502065610435078e-29	855	8122	480	0.059098744151686776	0.5614035087719298	GO:0005773	GO:CC	vacuole	22097	340	
query_1	TRUE	4.3988131492832604e-29	1060	8122	572	0.07042600344742674	0.539622641509434	GO:0005768	GO:CC	endosome	22097	336	
query_1	TRUE	3.458355534290659e-28	1405	8122	721	0.08877123861117951	0.5131672597864768	GO:0015630	GO:CC	microtubule cytoskeleton	22097	708	
query_1	TRUE	1.1441759477209127e-26	6657	8122	2816	0.3467126323565624	0.42301336938560913	GO:0043233	GO:CC	organelle lumen	22097	1885	
query_1	TRUE	1.1441759477209127e-26	6657	8122	2816	0.3467126323565624	0.42301336938560913	GO:0070013	GO:CC	intracellular organelle lumen	22097	2399	
query_1	TRUE	1.1441759477209127e-26	6657	8122	2816	0.3467126323565624	0.42301336938560913	GO:0031974	GO:CC	membrane-enclosed lumen	22097	1221	
query_1	TRUE	1.2059060300317757e-26	1266	8122	655	0.08064516129032258	0.5173775671406003	GO:0098590	GO:CC	plasma membrane region	22097	3217	
query_1	TRUE	5.245222271245097e-26	903	8122	492	0.06057621275547895	0.5448504983388704	GO:0009986	GO:CC	cell surface	22097	661	
query_1	TRUE	6.517653486799081e-26	1776	8122	871	0.10723959615858163	0.49042792792792794	GO:1902494	GO:CC	catalytic complex	22097	3635	
query_1	TRUE	2.9129531679416753e-25	1521	8122	760	0.09357301157350406	0.4996712689020381	GO:0031984	GO:CC	organelle subcompartment	22097	1230	
query_1	TRUE	4.644589457665463e-25	905	8122	490	0.06032996798818025	0.5414364640883977	GO:0070161	GO:CC	anchoring junction	22097	2440	
query_1	TRUE	9.56195057563728e-25	1069	8122	562	0.06919477961093327	0.5257249766136576	GO:0099503	GO:CC	secretory vesicle	22097	3364	
query_1	TRUE	1.2514064853454396e-24	848	8122	463	0.05700566362964787	0.5459905660377359	GO:0036477	GO:CC	somatodendritic compartment	22097	1720	
query_1	TRUE	3.528281621460261e-24	1689	8122	827	0.10182221127801035	0.4896388395500296	GO:0005739	GO:CC	mitochondrion	22097	310	
query_1	TRUE	3.850903056533407e-24	15671	8122	6104	0.7515390297956168	0.3895092846659435	GO:0043227	GO:CC	membrane-bounded organelle	22097	1879	
query_1	TRUE	3.149896550947503e-23	736	8122	408	0.05023393252893376	0.5543478260869565	GO:0048471	GO:CC	perinuclear region of cytoplasm	22097	2231	
query_1	TRUE	5.433022438145809e-23	1334	8122	671	0.08261511942871214	0.5029985007496252	GO:0043005	GO:CC	neuron projection	22097	1846	
query_1	TRUE	8.307996723448895e-22	721	8122	397	0.04887958630879094	0.550624133148405	GO:0098552	GO:CC	side of membrane	22097	3188	
query_1	TRUE	1.4800372093866023e-21	865	8122	461	0.05675941886234918	0.5329479768786127	GO:0005815	GO:CC	microtubule organizing center	22097	368	
query_1	TRUE	1.0125687460322735e-20	896	8122	472	0.058113765082492	0.5267857142857143	GO:0030141	GO:CC	secretory granule	22097	916	
query_1	TRUE	1.041849441986087e-20	671	8122	371	0.04567840433390791	0.5529061102831595	GO:0000139	GO:CC	Golgi membrane	22097	18	
query_1	TRUE	1.1358712482199936e-18	16808	8122	6463	0.7957399655257326	0.38451927653498336	GO:0043226	GO:CC	organelle	22097	1878	
query_1	TRUE	1.754292604483681e-18	726	8122	389	0.04789460723959616	0.5358126721763086	GO:0005813	GO:CC	centrosome	22097	366	
query_1	TRUE	2.9754091672678313e-18	1401	8122	680	0.08372322088155627	0.4853675945753034	GO:0098796	GO:CC	membrane protein complex	22097	3258	
query_1	TRUE	1.7338744838993686e-17	624	8122	340	0.04186161044077814	0.5448717948717948	GO:0097447	GO:CC	dendritic tree	22097	3005	
query_1	TRUE	3.9343441296113855e-17	622	8122	338	0.04161536567347944	0.5434083601286174	GO:0030425	GO:CC	dendrite	22097	933	
query_1	TRUE	1.2274728194284526e-16	1200	8122	588	0.072395961585816307	0.49	GO:0098827	GO:CC	endoplasmic reticulum subcompartment	22097	3269	
query_1	TRUE	1.3714031696613127e-16	1217	8122	595	0.07325781827136173	0.48890714872637636	GO:0042175	GO:CC	nuclear outer membrane-endoplasmic reticulum membrane network	22097	1778	
query_1	TRUE	2.0481409286762153e-16	565	8122	310	0.03816793893129771	0.5486725663716814	GO:0044297	GO:CC	cell body	22097	2050	
query_1	TRUE	2.678732525395499e-16	1194	8122	584	0.07190347205121891	0.48911222780569513	GO:0005789	GO:CC	endoplasmic reticulum membrane	22097	354	
query_1	TRUE	3.2082771338735916e-16	1299	8122	628	0.0773208569317902	0.48344880677444185	GO:0031967	GO:CC	organelle envelope	22097	1215	
query_1	TRUE	3.2082771338735916e-16	1299	8122	628	0.0773208569317902	0.48344880677444185	GO:0031975	GO:CC	envelope	22097	1222	
query_1	TRUE	6.458006221710936e-16	429	8122	246	0.030288106377739474	0.5734265734265734	GO:0005769	GO:CC	early endosome	22097	337	
query_1	TRUE	1.6137581744063894e-15	427	8122	244	0.030041861610440777	0.5714285714285714	GO:0031252	GO:CC	cell leading edge	22097	1074	
query_1	TRUE	7.94807915599741e-15	567	8122	306	0.03767544939670032	0.5396825396825397	GO:0010008	GO:CC	endosome membrane	22097	665	
query_1	TRUE	9.617380984399016e-15	290	8122	177	0.0217926619059345	0.6103448275862069	GO:0098857	GO:CC	membrane microdomain	22097	3289	
query_1	TRUE	1.3147886596135425e-14	489	8122	270	0.03324304358532381	0.5521472392638037	GO:0005774	GO:CC	vacuolar membrane	22097	341	
query_1	TRUE	1.5432640689818262e-14	422	8122	239	0.02942624969219404	0.566350710900474	GO:0005925	GO:CC	focal adhesion	22097	451	
query_1	TRUE	1.6162047987733713e-14	289	8122	176	0.02166953952228515	0.6089965397923875	GO:0045121	GO:CC	membrane raft	22097	2130	
query_1	TRUE	1.6575372748610575e-14	446	8122	250	0.030780595912336863	0.5605381165919282	GO:0005765	GO:CC	lysosomal membrane	22097	333	
query_1	TRUE	1.6575372748610575e-14	446	8122	250	0.030780595912336863	0.5605381165919282	GO:0098852	GO:CC	lytic vacuole membrane	22097	3285	
query_1	TRUE	1.87863932838075e-14	14605	8122	5649	0.6955183452351638	0.38678534748373844	GO:0043231	GO:CC	intracellular membrane-bounded organelle	22097	1883	
query_1	TRUE	1.902815153930534e-14	17834	8122	6788	0.8357547402117705	0.3806212851856005	GO:0005622	GO:CC	intracellular anatomical structure	22097	237	
query_1	TRUE	3.0559693943442235e-14	498	8122	273	0.03361241073627185	0.5481927710843374	GO:0043025	GO:CC	neuronal cell body	22097	1848	
query_1	TRUE	4.7373594377071064e-14	384	8122	220	0.02708692440285644	0.5729166666666666	GO:0009897	GO:CC	external side of plasma membrane	22097	654	
query_1	TRUE	4.9959016572403856e-14	656	8122	343	0.04223097759172618	0.5228658536585366	GO:0030424	GO:CC	axon	22097	932	
query_1	TRUE	5.826304993901948e-14	432	8122	242	0.029795616843142084	0.5601851851851852	GO:0030055	GO:CC	cell-substrate junction	22097	869	
query_1	TRUE	1.9499792185228554e-13	519	8122	280	0.034474267421817285	0.5394990366088632	GO:0005911	GO:CC	cell-cell junction	22097	439	
query_1	TRUE	2.2545529634928425e-13	515	8122	278	0.03422802265451859	0.5398058252427185	GO:0015629	GO:CC	actin cytoskeleton	22097	707	
query_1	TRUE	2.337974440367738e-13	650	8122	338	0.04161536567347944	0.52	GO:0098794	GO:CC	postsynapse	22097	3257	
query_1	TRUE	2.435663277047751e-13	425	8122	237	0.029180004924895347	0.5576470588235294	GO:0062023	GO:CC	collagen-containing extracellular matrix	22097	2360	
query_1	TRUE	2.4575472059711525e-13	1949	8122	881	0.1084708199950751	0.45202668034889687	GO:0005694	GO:CC	chromosome	22097	284	
query_1	TRUE	4.080999551272352e-13	1426	8122	666	0.0819995075104654	0.4670406732117812	GO:0099080	GO:CC	supramolecular complex	22097	3341	
query_1	TRUE	7.746796889651966e-13	346	8122	199	0.024501354346220142	0.5751445086705202	GO:0030139	GO:CC	endocytic vesicle	22097	914	
query_1	TRUE	1.7128434513660035e-12	555	8122	293	0.0360748584092588	0.527927927927928	GO:0031012	GO:CC	extracellular matrix	22097	1028	
query_1	TRUE	2.3141487333011616e-12	556	8122	293	0.0360748584092588	0.5269784172661871	GO:0030312	GO:CC	external encapsulating structure	22097	927	
query_1	TRUE	2.564585280495927e-12	436	8122	239	0.02942624969219404	0.5481651376146789	GO:0005819	GO:CC	spindle	22097	371	
query_1	TRUE	3.809200442195157e-12	477	8122	257	0.031642452597882294	0.5387840670859538	GO:0005874	GO:CC	microtubule	22097	412	
query_1	TRUE	4.185703060669792e-12	316	8122	183	0.022531396207830585	0.5791139240506329	GO:0030667	GO:CC	secretory granule membrane	22097	955	
query_1	TRUE	1.685929641005399e-11	313	8122	180	0.02216202905688254	0.5750798722044729	GO:0005788	GO:CC	endoplasmic reticulum lumen	22097	353	
query_1	TRUE	4.412048056993428e-11	324	8122	184	0.02265451859147993	0.5679012345679012	GO:0031983	GO:CC	vesicle lumen	22097	1229	
query_1	TRUE	6.900430005676262e-11	323	8122	183	0.022531396207830585	0.56656346749226	GO:0060205	GO:CC	cytoplasmic vesicle lumen	22097	2286	
query_1	TRUE	1.1396276369352866e-10	158	8122	103	0.012681605515882788	0.6518987341772152	GO:0042581	GO:CC	specific granule	22097	1796	
query_1	TRUE	1.1440686202498385e-10	320	8122	181	0.02228515144053189	0.565625	GO:0034774	GO:CC	secretory granule lumen	22097	1567	
query_1	TRUE	1.2197113542779577e-10	178	8122	113	0.013912829352376262	0.6348314606741573	GO:0005775	GO:CC	vacuolar lumen	22097	342	
query_1	TRUE	1.4484582473184605e-10	890	8122	430	0.05294262496921941	0.48314606741573035	GO:1990234	GO:CC	transferase complex	22097	3836	
query_1	TRUE	1.482418870342033e-10	831	8122	405	0.04986456537798572	0.48736462093862815	GO:0005740	GO:CC	mitochondrial envelope	22097	311	
query_1	TRUE	2.24762268828196e-10	16018	8122	6114	0.7527702536321104	0.3816955924584842	GO:0043229	GO:CC	intracellular organelle	22097	1881	
query_1	TRUE	3.133306589286326e-10	314	8122	177	0.0217926619059345	0.5636942675159236	GO:0005770	GO:CC	late endosome	22097	338	
query_1	TRUE	5.254233059308245e-10	951	8122	453	0.0557744397931544	0.47634069400630913	GO:0140535	GO:CC	intracellular protein-containing complex	22097	3560	
query_1	TRUE	5.827702693286026e-10	90	8122	66	0.008126077320856932	0.7333333333333333	GO:0035579	GO:CC	specific granule membrane	22097	1625	
query_1	TRUE	6.475272384495463e-10	424	8122	226	0.027825658704752523	0.53301886792452835	GO:0098978	GO:CC	glutamatergic synapse	22097	3316	
query_1	TRUE	1.5749438937269575e-9	314	8122	175	0.021546417138635802	0.5573248407643312	GO:0005938	GO:CC	cell cortex	22097	460	
query_1	TRUE	1.8507647539292876e-9	212	8122	127	0.015636542723467126	0.5990566037735849	GO:0098562	GO:CC	cytoplasmic side of membrane	22097	3198	
